Unnamed: 0,section,section_short,subsection,qID,question,doc_type,colour,answer_given
544,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",meta_data,green,0.1666666666666666
545,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",processed_data,green,0.5
546,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",protocol,green,0.0416666666666666
547,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",readme,green,0.0416666666666666
548,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",sop,green,0.125
549,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",toxtemp,green,0.0
550,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,abstract,yellow,0.0
551,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,article,yellow,0.2023809523809523
552,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,combined,yellow,0.25
553,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,description,yellow,0.0
554,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,meta_data,yellow,0.0
555,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,processed_data,yellow,0.0
556,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,protocol,yellow,0.0
557,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,readme,yellow,0.0
558,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,sop,yellow,0.125
559,7. Data management,7. Data management,7.2 Outliers,54,How are outliers defined and handled? How are they documented? Provide the general frequency of outliers.,toxtemp,yellow,0.0
560,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",abstract,green,0.0
561,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",article,green,0.3452380952380952
562,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",combined,green,0.5
563,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",description,green,0.0
564,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",meta_data,green,0.0
565,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",processed_data,green,0.1111111111111111
566,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",protocol,green,0.0333333333333333
567,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",readme,green,0.0416666666666666
568,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",sop,green,0.25
569,7. Data management,7. Data management,7.3 Raw data processing to summary data,55,"How are raw data processed to obtain summary data (e.g. EC50, BMC15, ratios, PoD, etc.) in your lab? Describe all processing steps from background correction (e.g. measurement of medium control) to normalization steps (e.g. if you relate treated samples to untreated controls).",toxtemp,green,0.0
570,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",abstract,yellow,0.0
571,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",article,yellow,0.2261904761904762
572,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",combined,yellow,0.3125
573,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",description,yellow,0.0
574,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",meta_data,yellow,0.0
575,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",processed_data,yellow,0.0
576,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",protocol,yellow,0.0166666666666666
577,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",readme,yellow,0.0
578,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",sop,yellow,0.125
579,7. Data management,7. Data management,7.4 Curve fitting,56,"How are data normally handled to obtain the overall test result (e.g. concentration response fitting using model X, determination of EC50 by method Y, use of EC50 as final data)? How do you model your concentration response curve (e.g. LL.4 parameter fit) and which software do you use (e.g. GraphPad Prism, R, etc.)? Do you usually calculate an uncertainty measure of your summary data (e.g. a 95% confidence interval for the BMC or a BMCL), and with which software? Can you give uncertainty for non-cytotoxicity or no-effect? How do you handle non-monotonic curve shapes or other curve features that are hard to describe with the usual mathematical fit model?",toxtemp,yellow,0.0
580,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,abstract,orange,0.0
581,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,article,orange,0.0119047619047619
582,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,combined,orange,0.125
583,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,description,orange,0.0
584,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,meta_data,orange,0.0
585,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,processed_data,orange,0.0
586,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,protocol,orange,0.0083333333333333
587,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,readme,orange,0.0
588,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,sop,orange,0.125
589,7. Data management,7. Data management,7.5 Internal data storage,57,How and how long are raw and other related data stored? What backup procedures are used (how frequently)? How are data versions identified?,toxtemp,orange,0.0
590,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",abstract,yellow,0.0
591,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",article,yellow,0.0952380952380952
592,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",combined,yellow,0.3958333333333333
593,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",description,yellow,0.0
594,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",meta_data,yellow,0.4
595,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",processed_data,yellow,0.1666666666666666
596,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",protocol,yellow,0.025
597,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",readme,yellow,0.1666666666666666
598,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",sop,yellow,0.1666666666666666
599,7. Data management,7. Data management,7.6 Metadata,58,"How are metadata documented and stored (lab book, Excel files, left in machine, etc.)? How are they linked to raw data? What metadata are stored/should be stored?",toxtemp,yellow,0.0
600,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",abstract,yellow,0.0
601,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",article,yellow,0.0476190476190476
602,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",combined,yellow,0.3541666666666667
603,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",description,yellow,0.0
604,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",meta_data,yellow,0.6
605,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",processed_data,yellow,0.3888888888888889
606,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",protocol,yellow,0.0166666666666666
607,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",readme,yellow,0.2083333333333333
608,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",sop,yellow,0.0
609,7. Data management,7. Data management,7.7 Metadata file format,59,"Give example of the metadata file (if available). If metadata or data format (see 7.1) are pre-defined in the project, state here 'as pre-defined in project xxx' (e.g. EU-ToxRisk).",toxtemp,yellow,0.1666666666666666
610,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",abstract,green,0.5
611,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",article,green,0.6428571428571429
612,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",combined,green,0.8333333333333334
613,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",description,green,0.1666666666666666
614,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",meta_data,green,0.4666666666666667
615,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",processed_data,green,0.2777777777777778
616,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",protocol,green,0.1833333333333333
617,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",readme,green,0.1458333333333333
618,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",sop,green,0.3333333333333333
619,8. Prediction model and toxicological application,8. Prediction & application,"8.1 Scientific principle, test purpose and relevance",60,"What is the scientific rationale to link test method data to a relevant in vivo adverse outcome? Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? Which biological process(es) (e.g. neurite outgrowth, differentiation) are modelled/reflected by your test method? Which toxicological events (e.g. oxidative stress, cell death) are modelled/reflected by your test method? To which (human) adverse outcome(s) is your test method related? Which hazard(s) do(es) your test method (potentially) predict?",toxtemp,green,1.0
620,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",abstract,green,0.0
621,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",article,green,0.0952380952380952
622,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",combined,green,0.125
623,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",description,green,0.0
624,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",meta_data,green,0.0
625,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",processed_data,green,0.0555555555555555
626,8. Prediction model and toxicological application,8. Prediction & application,8.3 Prediction model setup,62,"How was the prediction model set up (using which test set of chemicals to train the model; using probing with what kind of classifiers/statistical approaches)? Has the prediction model been tested (what was the test set of chemicals)? List chemicals or give n, if n > 50. Is the process documented (publication)? Does the prediction model (PM) apply to changes to both sides of controls (up/down)? If the PM is one-sided (e.g. toxicants leading to a decrease vs. control), how are data in the opposite direction handled and interpreted? If the PM is two-sided, do different rules, characteristics and interpretations apply to the two sides (e.g. is a decrease in viability or an increase in viability both interpreted as an effect/toxicity; are thresholds and performance characteristics to both sides the same?).",protocol,green,0.0083333333333333
